datetime,pulse,category,ts_number
2021-03-16,78.0,non_athlete,2_98
2021-03-17,78.0,non_athlete,2_98
2021-03-18,78.0,non_athlete,2_98
2021-03-19,79.0,non_athlete,2_98
2021-03-20,79.0,non_athlete,2_98
2021-03-21,78.0,non_athlete,2_98
2021-03-22,78.0,non_athlete,2_98
2021-03-23,79.0,non_athlete,2_98
2021-03-24,79.0,non_athlete,2_98
2021-03-25,79.0,non_athlete,2_98
2021-03-26,79.0,non_athlete,2_98
2021-03-27,79.0,non_athlete,2_98
2021-03-28,79.0,non_athlete,2_98
2021-03-29,78.0,non_athlete,2_98
2021-03-30,78.0,non_athlete,2_98
2021-03-31,79.0,non_athlete,2_98
2021-01-01,68.0,athlete,2_99
2021-01-02,68.0,athlete,2_99
2021-01-03,65.0,athlete,2_99
2021-01-04,65.0,athlete,2_99
2021-01-05,63.0,athlete,2_99
2021-01-06,64.0,athlete,2_99
2021-01-07,65.0,athlete,2_99
2021-01-08,69.0,athlete,2_99
2021-01-09,66.0,athlete,2_99
2021-01-10,68.0,athlete,2_99
2021-01-11,65.0,athlete,2_99
2021-01-12,67.0,athlete,2_99
2021-01-13,69.0,athlete,2_99
2021-01-14,67.0,athlete,2_99
2021-01-15,63.0,athlete,2_99
2021-01-16,69.0,athlete,2_99
2021-01-17,65.0,athlete,2_99
2021-01-18,67.0,athlete,2_99
2021-01-19,63.0,athlete,2_99
2021-01-20,68.0,athlete,2_99
2021-01-21,64.0,athlete,2_99
2021-01-22,65.0,athlete,2_99
2021-01-23,70.0,athlete,2_99
2021-01-24,67.0,athlete,2_99
2021-01-25,68.0,athlete,2_99
2021-01-26,69.0,athlete,2_99
2021-01-27,66.0,athlete,2_99
2021-01-28,68.0,athlete,2_99
2021-01-29,69.0,athlete,2_99
2021-01-30,66.0,athlete,2_99
2021-01-31,65.0,athlete,2_99
2021-02-01,63.0,athlete,2_99
2021-02-02,68.0,athlete,2_99
2021-02-03,67.0,athlete,2_99
2021-02-04,67.0,athlete,2_99
2021-02-05,68.0,athlete,2_99
2021-02-06,70.0,athlete,2_99
2021-02-07,67.0,athlete,2_99
2021-02-08,66.0,athlete,2_99
2021-02-09,67.0,athlete,2_99
2021-02-10,68.0,athlete,2_99
2021-02-11,68.0,athlete,2_99
2021-02-12,68.0,athlete,2_99
2021-02-13,65.0,athlete,2_99
2021-02-14,67.0,athlete,2_99
2021-02-15,68.0,athlete,2_99
2021-02-16,70.0,athlete,2_99
2021-02-17,63.0,athlete,2_99
2021-02-18,69.0,athlete,2_99
2021-02-19,63.0,athlete,2_99
2021-02-20,69.0,athlete,2_99
2021-02-21,64.0,athlete,2_99
2021-02-22,69.0,athlete,2_99
2021-02-23,64.0,athlete,2_99
2021-02-24,68.0,athlete,2_99
2021-02-25,68.0,athlete,2_99
2021-02-26,66.0,athlete,2_99
2021-02-27,65.0,athlete,2_99
2021-02-28,69.0,athlete,2_99
2021-03-01,65.0,athlete,2_99
2021-03-02,70.0,athlete,2_99
2021-03-03,66.0,athlete,2_99
2021-03-04,66.0,athlete,2_99
2021-03-05,67.0,athlete,2_99
2021-03-06,67.0,athlete,2_99
2021-03-07,67.0,athlete,2_99
2021-03-08,65.0,athlete,2_99
2021-03-09,69.0,athlete,2_99
2021-03-10,68.0,athlete,2_99
2021-03-11,67.0,athlete,2_99
2021-03-12,67.0,athlete,2_99
2021-03-13,67.0,athlete,2_99
2021-03-14,65.0,athlete,2_99
2021-03-15,67.0,athlete,2_99
2021-03-16,69.0,athlete,2_99
2021-03-17,68.0,athlete,2_99
2021-03-18,68.0,athlete,2_99
2021-03-19,69.0,athlete,2_99
2021-03-20,66.0,athlete,2_99
2021-03-21,66.0,athlete,2_99
2021-03-22,65.0,athlete,2_99
2021-03-23,67.0,athlete,2_99
2021-03-24,68.0,athlete,2_99
2021-03-25,67.0,athlete,2_99
2021-03-26,65.0,athlete,2_99
2021-03-27,67.0,athlete,2_99
2021-03-28,68.0,athlete,2_99
2021-03-29,63.0,athlete,2_99
2021-03-30,67.0,athlete,2_99
2021-03-31,67.0,athlete,2_99
2021-01-01,70.0,athlete,2_100
2021-01-02,68.0,athlete,2_100
2021-01-03,68.0,athlete,2_100
2021-01-04,69.0,athlete,2_100
2021-01-05,70.0,athlete,2_100
2021-01-06,70.0,athlete,2_100
2021-01-07,69.0,athlete,2_100
2021-01-08,69.0,athlete,2_100
2021-01-09,68.0,athlete,2_100
2021-01-10,69.0,athlete,2_100
2021-01-11,69.0,athlete,2_100
2021-01-12,69.0,athlete,2_100
2021-01-13,69.0,athlete,2_100
2021-01-14,68.0,athlete,2_100
2021-01-15,70.0,athlete,2_100
2021-01-16,70.0,athlete,2_100
2021-01-17,68.0,athlete,2_100
2021-01-18,69.0,athlete,2_100
2021-01-19,70.0,athlete,2_100
2021-01-20,69.0,athlete,2_100
2021-01-21,69.0,athlete,2_100
2021-01-22,70.0,athlete,2_100
2021-01-23,69.0,athlete,2_100
2021-01-24,69.0,athlete,2_100
2021-01-25,70.0,athlete,2_100
2021-01-26,68.0,athlete,2_100
2021-01-27,68.0,athlete,2_100
2021-01-28,69.0,athlete,2_100
2021-01-29,68.0,athlete,2_100
2021-01-30,68.0,athlete,2_100
2021-01-31,70.0,athlete,2_100
2021-02-01,68.0,athlete,2_100
2021-02-02,69.0,athlete,2_100
2021-02-03,68.0,athlete,2_100
2021-02-04,67.0,athlete,2_100
2021-02-05,69.0,athlete,2_100
2021-02-06,68.0,athlete,2_100
2021-02-07,68.0,athlete,2_100
2021-02-08,69.0,athlete,2_100
2021-02-09,69.0,athlete,2_100
2021-02-10,70.0,athlete,2_100
2021-02-11,68.0,athlete,2_100
2021-02-12,69.0,athlete,2_100
2021-02-13,69.0,athlete,2_100
2021-02-14,68.0,athlete,2_100
2021-02-15,69.0,athlete,2_100
2021-02-16,68.0,athlete,2_100
2021-02-17,68.0,athlete,2_100
2021-02-18,68.0,athlete,2_100
2021-02-19,69.0,athlete,2_100
2021-02-20,69.0,athlete,2_100
2021-02-21,69.0,athlete,2_100
2021-02-22,69.0,athlete,2_100
2021-02-23,69.0,athlete,2_100
2021-02-24,68.0,athlete,2_100
2021-02-25,69.0,athlete,2_100
2021-02-26,68.0,athlete,2_100
2021-02-27,67.0,athlete,2_100
2021-02-28,69.0,athlete,2_100
2021-03-01,68.0,athlete,2_100
2021-03-02,69.0,athlete,2_100
2021-03-03,69.0,athlete,2_100
2021-03-04,69.0,athlete,2_100
2021-03-05,69.0,athlete,2_100
2021-03-06,69.0,athlete,2_100
2021-03-07,69.0,athlete,2_100
2021-03-08,67.0,athlete,2_100
2021-03-09,68.0,athlete,2_100
2021-03-10,69.0,athlete,2_100
2021-03-11,69.0,athlete,2_100
2021-03-12,69.0,athlete,2_100
2021-03-13,68.0,athlete,2_100
2021-03-14,68.0,athlete,2_100
2021-03-15,69.0,athlete,2_100
2021-03-16,69.0,athlete,2_100
2021-03-17,68.0,athlete,2_100
2021-03-18,69.0,athlete,2_100
2021-03-19,70.0,athlete,2_100
2021-03-20,68.0,athlete,2_100
2021-03-21,68.0,athlete,2_100
2021-03-22,69.0,athlete,2_100
2021-03-23,69.0,athlete,2_100
2021-03-24,69.0,athlete,2_100
2021-03-25,68.0,athlete,2_100
2021-03-26,69.0,athlete,2_100
2021-03-27,68.0,athlete,2_100
2021-03-28,69.0,athlete,2_100
2021-03-29,67.0,athlete,2_100
2021-03-30,70.0,athlete,2_100
2021-03-31,69.0,athlete,2_100
2021-01-01,71.0,athlete,2_101
2021-01-02,70.0,athlete,2_101
2021-01-03,71.0,athlete,2_101
2021-01-04,70.0,athlete,2_101
2021-01-05,71.0,athlete,2_101
2021-01-06,70.0,athlete,2_101
2021-01-07,71.0,athlete,2_101
2021-01-08,72.0,athlete,2_101
2021-01-09,71.0,athlete,2_101
2021-01-10,71.0,athlete,2_101
2021-01-11,71.0,athlete,2_101
2021-01-12,71.0,athlete,2_101
2021-01-13,71.0,athlete,2_101
2021-01-14,72.0,athlete,2_101
2021-01-15,71.0,athlete,2_101
2021-01-16,72.0,athlete,2_101
2021-01-17,71.0,athlete,2_101
2021-01-18,71.0,athlete,2_101
2021-01-19,71.0,athlete,2_101
2021-01-20,72.0,athlete,2_101
2021-01-21,70.0,athlete,2_101
2021-01-22,71.0,athlete,2_101
2021-01-23,71.0,athlete,2_101
2021-01-24,71.0,athlete,2_101
2021-01-25,70.0,athlete,2_101
2021-01-26,71.0,athlete,2_101
2021-01-27,71.0,athlete,2_101
2021-01-28,71.0,athlete,2_101
2021-01-29,71.0,athlete,2_101
2021-01-30,71.0,athlete,2_101
2021-01-31,72.0,athlete,2_101
2021-02-01,70.0,athlete,2_101
2021-02-02,71.0,athlete,2_101
2021-02-03,70.0,athlete,2_101
2021-02-04,72.0,athlete,2_101
2021-02-05,70.0,athlete,2_101
2021-02-06,72.0,athlete,2_101
2021-02-07,71.0,athlete,2_101
2021-02-08,71.0,athlete,2_101
2021-02-09,71.0,athlete,2_101
2021-02-10,70.0,athlete,2_101
2021-02-11,71.0,athlete,2_101
2021-02-12,71.0,athlete,2_101
2021-02-13,71.0,athlete,2_101
2021-02-14,71.0,athlete,2_101
2021-02-15,72.0,athlete,2_101
2021-02-16,70.0,athlete,2_101
2021-02-17,72.0,athlete,2_101
2021-02-18,72.0,athlete,2_101
2021-02-19,71.0,athlete,2_101
2021-02-20,71.0,athlete,2_101
2021-02-21,71.0,athlete,2_101
2021-02-22,71.0,athlete,2_101
2021-02-23,71.0,athlete,2_101
2021-02-24,71.0,athlete,2_101
2021-02-25,71.0,athlete,2_101
2021-02-26,70.0,athlete,2_101
2021-02-27,72.0,athlete,2_101
2021-02-28,72.0,athlete,2_101
2021-03-01,71.0,athlete,2_101
2021-03-02,71.0,athlete,2_101
2021-03-03,71.0,athlete,2_101
2021-03-04,71.0,athlete,2_101
2021-03-05,71.0,athlete,2_101
2021-03-06,71.0,athlete,2_101
2021-03-07,70.0,athlete,2_101
2021-03-08,71.0,athlete,2_101
2021-03-09,72.0,athlete,2_101
2021-03-10,71.0,athlete,2_101
2021-03-11,70.0,athlete,2_101
2021-03-12,72.0,athlete,2_101
2021-03-13,72.0,athlete,2_101
2021-03-14,71.0,athlete,2_101
2021-03-15,70.0,athlete,2_101
2021-03-16,72.0,athlete,2_101
2021-03-17,72.0,athlete,2_101
2021-03-18,71.0,athlete,2_101
2021-03-19,71.0,athlete,2_101
2021-03-20,70.0,athlete,2_101
2021-03-21,71.0,athlete,2_101
2021-03-22,71.0,athlete,2_101
2021-03-23,71.0,athlete,2_101
2021-03-24,71.0,athlete,2_101
2021-03-25,70.0,athlete,2_101
2021-03-26,72.0,athlete,2_101
2021-03-27,71.0,athlete,2_101
2021-03-28,71.0,athlete,2_101
2021-03-29,71.0,athlete,2_101
2021-03-30,71.0,athlete,2_101
2021-03-31,72.0,athlete,2_101
2021-01-01,73.0,athlete,2_102
2021-01-02,73.0,athlete,2_102
2021-01-03,73.0,athlete,2_102
2021-01-04,73.0,athlete,2_102
2021-01-05,73.0,athlete,2_102
2021-01-06,73.0,athlete,2_102
2021-01-07,72.0,athlete,2_102
2021-01-08,73.0,athlete,2_102
2021-01-09,73.0,athlete,2_102
2021-01-10,73.0,athlete,2_102
2021-01-11,73.0,athlete,2_102
2021-01-12,73.0,athlete,2_102
2021-01-13,73.0,athlete,2_102
2021-01-14,73.0,athlete,2_102
2021-01-15,73.0,athlete,2_102
2021-01-16,73.0,athlete,2_102
2021-01-17,73.0,athlete,2_102
2021-01-18,73.0,athlete,2_102
2021-01-19,73.0,athlete,2_102
2021-01-20,73.0,athlete,2_102
2021-01-21,73.0,athlete,2_102
2021-01-22,73.0,athlete,2_102
2021-01-23,73.0,athlete,2_102
2021-01-24,73.0,athlete,2_102
2021-01-25,73.0,athlete,2_102
2021-01-26,73.0,athlete,2_102
2021-01-27,73.0,athlete,2_102
2021-01-28,73.0,athlete,2_102
2021-01-29,73.0,athlete,2_102
2021-01-30,73.0,athlete,2_102
2021-01-31,73.0,athlete,2_102
2021-02-01,73.0,athlete,2_102
2021-02-02,73.0,athlete,2_102
2021-02-03,73.0,athlete,2_102
2021-02-04,73.0,athlete,2_102
2021-02-05,73.0,athlete,2_102
2021-02-06,73.0,athlete,2_102
2021-02-07,73.0,athlete,2_102
2021-02-08,73.0,athlete,2_102
2021-02-09,73.0,athlete,2_102
2021-02-10,73.0,athlete,2_102
2021-02-11,73.0,athlete,2_102
2021-02-12,73.0,athlete,2_102
2021-02-13,73.0,athlete,2_102
2021-02-14,73.0,athlete,2_102
2021-02-15,73.0,athlete,2_102
2021-02-16,73.0,athlete,2_102
2021-02-17,73.0,athlete,2_102
2021-02-18,72.0,athlete,2_102
2021-02-19,73.0,athlete,2_102
2021-02-20,73.0,athlete,2_102
2021-02-21,73.0,athlete,2_102
2021-02-22,73.0,athlete,2_102
2021-02-23,73.0,athlete,2_102
2021-02-24,73.0,athlete,2_102
2021-02-25,73.0,athlete,2_102
2021-02-26,73.0,athlete,2_102
2021-02-27,72.0,athlete,2_102
2021-02-28,72.0,athlete,2_102
2021-03-01,73.0,athlete,2_102
2021-03-02,73.0,athlete,2_102
2021-03-03,73.0,athlete,2_102
2021-03-04,73.0,athlete,2_102
2021-03-05,73.0,athlete,2_102
2021-03-06,73.0,athlete,2_102
2021-03-07,73.0,athlete,2_102
2021-03-08,73.0,athlete,2_102
2021-03-09,72.0,athlete,2_102
2021-03-10,73.0,athlete,2_102
2021-03-11,73.0,athlete,2_102
2021-03-12,72.0,athlete,2_102
2021-03-13,73.0,athlete,2_102
2021-03-14,73.0,athlete,2_102
2021-03-15,73.0,athlete,2_102
2021-03-16,72.0,athlete,2_102
2021-03-17,73.0,athlete,2_102
2021-03-18,73.0,athlete,2_102
2021-03-19,73.0,athlete,2_102
2021-03-20,73.0,athlete,2_102
2021-03-21,73.0,athlete,2_102
2021-03-22,73.0,athlete,2_102
2021-03-23,73.0,athlete,2_102
2021-03-24,73.0,athlete,2_102
2021-03-25,73.0,athlete,2_102
2021-03-26,73.0,athlete,2_102
2021-03-27,73.0,athlete,2_102
2021-03-28,73.0,athlete,2_102
2021-03-29,73.0,athlete,2_102
2021-03-30,73.0,athlete,2_102
2021-03-31,72.0,athlete,2_102
2021-01-01,79.0,non_athlete,2_103
2021-01-02,77.0,non_athlete,2_103
2021-01-03,75.0,non_athlete,2_103
2021-01-04,77.0,non_athlete,2_103
2021-01-05,75.0,non_athlete,2_103
2021-01-06,76.0,non_athlete,2_103
2021-01-07,80.0,non_athlete,2_103
2021-01-08,79.0,non_athlete,2_103
2021-01-09,81.0,non_athlete,2_103
2021-01-10,78.0,non_athlete,2_103
2021-01-11,80.0,non_athlete,2_103
2021-01-12,77.0,non_athlete,2_103
2021-01-13,77.0,non_athlete,2_103
2021-01-14,75.0,non_athlete,2_103
2021-01-15,77.0,non_athlete,2_103
2021-01-16,77.0,non_athlete,2_103
2021-01-17,80.0,non_athlete,2_103
2021-01-18,74.0,non_athlete,2_103
2021-01-19,79.0,non_athlete,2_103
2021-01-20,78.0,non_athlete,2_103
2021-01-21,78.0,non_athlete,2_103
2021-01-22,73.0,non_athlete,2_103
2021-01-23,77.0,non_athlete,2_103
2021-01-24,75.0,non_athlete,2_103
2021-01-25,79.0,non_athlete,2_103
2021-01-26,76.0,non_athlete,2_103
2021-01-27,78.0,non_athlete,2_103
2021-01-28,77.0,non_athlete,2_103
2021-01-29,79.0,non_athlete,2_103
2021-01-30,79.0,non_athlete,2_103
2021-01-31,77.0,non_athlete,2_103
2021-02-01,76.0,non_athlete,2_103
2021-02-02,77.0,non_athlete,2_103
2021-02-03,80.0,non_athlete,2_103
2021-02-04,73.0,non_athlete,2_103
2021-02-05,75.0,non_athlete,2_103
2021-02-06,75.0,non_athlete,2_103
2021-02-07,76.0,non_athlete,2_103
2021-02-08,75.0,non_athlete,2_103
2021-02-09,76.0,non_athlete,2_103
2021-02-10,76.0,non_athlete,2_103
2021-02-11,79.0,non_athlete,2_103
2021-02-12,81.0,non_athlete,2_103
2021-02-13,77.0,non_athlete,2_103
2021-02-14,76.0,non_athlete,2_103
2021-02-15,77.0,non_athlete,2_103
2021-02-16,75.0,non_athlete,2_103
2021-02-17,77.0,non_athlete,2_103
2021-02-18,77.0,non_athlete,2_103
2021-02-19,76.0,non_athlete,2_103
2021-02-20,77.0,non_athlete,2_103
2021-02-21,74.0,non_athlete,2_103
2021-02-22,79.0,non_athlete,2_103
2021-02-23,78.0,non_athlete,2_103
2021-02-24,76.0,non_athlete,2_103
2021-02-25,80.0,non_athlete,2_103
2021-02-26,77.0,non_athlete,2_103
2021-02-27,79.0,non_athlete,2_103
2021-02-28,79.0,non_athlete,2_103
2021-03-01,77.0,non_athlete,2_103
2021-03-02,76.0,non_athlete,2_103
2021-03-03,77.0,non_athlete,2_103
2021-03-04,78.0,non_athlete,2_103
2021-03-05,78.0,non_athlete,2_103
2021-03-06,75.0,non_athlete,2_103
2021-03-07,75.0,non_athlete,2_103
2021-03-08,78.0,non_athlete,2_103
2021-03-09,78.0,non_athlete,2_103
2021-03-10,79.0,non_athlete,2_103
2021-03-11,78.0,non_athlete,2_103
2021-03-12,78.0,non_athlete,2_103
2021-03-13,77.0,non_athlete,2_103
2021-03-14,74.0,non_athlete,2_103
2021-03-15,77.0,non_athlete,2_103
2021-03-16,72.0,non_athlete,2_103
2021-03-17,77.0,non_athlete,2_103
2021-03-18,75.0,non_athlete,2_103
2021-03-19,81.0,non_athlete,2_103
2021-03-20,80.0,non_athlete,2_103
2021-03-21,75.0,non_athlete,2_103
2021-03-22,79.0,non_athlete,2_103
2021-03-23,78.0,non_athlete,2_103
2021-03-24,78.0,non_athlete,2_103
2021-03-25,78.0,non_athlete,2_103
2021-03-26,77.0,non_athlete,2_103
2021-03-27,76.0,non_athlete,2_103
2021-03-28,78.0,non_athlete,2_103
2021-03-29,78.0,non_athlete,2_103
2021-03-30,77.0,non_athlete,2_103
2021-03-31,76.0,non_athlete,2_103
2021-01-01,88.0,non_athlete,2_104
2021-01-02,88.0,non_athlete,2_104
2021-01-03,88.0,non_athlete,2_104
2021-01-04,87.0,non_athlete,2_104
2021-01-05,87.0,non_athlete,2_104
2021-01-06,88.0,non_athlete,2_104
2021-01-07,88.0,non_athlete,2_104
2021-01-08,89.0,non_athlete,2_104
2021-01-09,87.0,non_athlete,2_104
2021-01-10,88.0,non_athlete,2_104
2021-01-11,88.0,non_athlete,2_104
2021-01-12,88.0,non_athlete,2_104
2021-01-13,88.0,non_athlete,2_104
2021-01-14,88.0,non_athlete,2_104
2021-01-15,88.0,non_athlete,2_104
2021-01-16,88.0,non_athlete,2_104
2021-01-17,88.0,non_athlete,2_104
2021-01-18,88.0,non_athlete,2_104
2021-01-19,87.0,non_athlete,2_104
2021-01-20,88.0,non_athlete,2_104
2021-01-21,88.0,non_athlete,2_104
2021-01-22,87.0,non_athlete,2_104
2021-01-23,88.0,non_athlete,2_104
2021-01-24,88.0,non_athlete,2_104
2021-01-25,87.0,non_athlete,2_104
2021-01-26,88.0,non_athlete,2_104
2021-01-27,88.0,non_athlete,2_104
2021-01-28,87.0,non_athlete,2_104
2021-01-29,88.0,non_athlete,2_104
2021-01-30,88.0,non_athlete,2_104
2021-01-31,87.0,non_athlete,2_104
2021-02-01,88.0,non_athlete,2_104
2021-02-02,88.0,non_athlete,2_104
2021-02-03,88.0,non_athlete,2_104
2021-02-04,88.0,non_athlete,2_104
2021-02-05,88.0,non_athlete,2_104
2021-02-06,88.0,non_athlete,2_104
2021-02-07,87.0,non_athlete,2_104
2021-02-08,88.0,non_athlete,2_104
2021-02-09,88.0,non_athlete,2_104
2021-02-10,88.0,non_athlete,2_104
2021-02-11,88.0,non_athlete,2_104
2021-02-12,88.0,non_athlete,2_104
2021-02-13,89.0,non_athlete,2_104
2021-02-14,88.0,non_athlete,2_104
2021-02-15,88.0,non_athlete,2_104
2021-02-16,88.0,non_athlete,2_104
2021-02-17,87.0,non_athlete,2_104
2021-02-18,88.0,non_athlete,2_104
2021-02-19,88.0,non_athlete,2_104
2021-02-20,88.0,non_athlete,2_104
2021-02-21,88.0,non_athlete,2_104
2021-02-22,87.0,non_athlete,2_104
2021-02-23,88.0,non_athlete,2_104
2021-02-24,88.0,non_athlete,2_104
2021-02-25,88.0,non_athlete,2_104
2021-02-26,88.0,non_athlete,2_104
2021-02-27,88.0,non_athlete,2_104
2021-02-28,88.0,non_athlete,2_104
2021-03-01,88.0,non_athlete,2_104
2021-03-02,88.0,non_athlete,2_104
2021-03-03,88.0,non_athlete,2_104
2021-03-04,88.0,non_athlete,2_104
2021-03-05,88.0,non_athlete,2_104
2021-03-06,87.0,non_athlete,2_104
2021-03-07,88.0,non_athlete,2_104
2021-03-08,88.0,non_athlete,2_104
2021-03-09,88.0,non_athlete,2_104
2021-03-10,88.0,non_athlete,2_104
2021-03-11,88.0,non_athlete,2_104
2021-03-12,88.0,non_athlete,2_104
2021-03-13,88.0,non_athlete,2_104
2021-03-14,88.0,non_athlete,2_104
2021-03-15,88.0,non_athlete,2_104
2021-03-16,88.0,non_athlete,2_104
2021-03-17,88.0,non_athlete,2_104
2021-03-18,88.0,non_athlete,2_104
2021-03-19,88.0,non_athlete,2_104
2021-03-20,88.0,non_athlete,2_104
2021-03-21,88.0,non_athlete,2_104
2021-03-22,88.0,non_athlete,2_104
2021-03-23,88.0,non_athlete,2_104
2021-03-24,88.0,non_athlete,2_104
2021-03-25,89.0,non_athlete,2_104
2021-03-26,88.0,non_athlete,2_104
2021-03-27,88.0,non_athlete,2_104
2021-03-28,87.0,non_athlete,2_104
2021-03-29,87.0,non_athlete,2_104
2021-03-30,89.0,non_athlete,2_104
2021-03-31,88.0,non_athlete,2_104
2021-01-01,47.0,pro_athlete,2_105
2021-01-02,52.0,pro_athlete,2_105
2021-01-03,46.0,pro_athlete,2_105
2021-01-04,47.0,pro_athlete,2_105
2021-01-05,47.0,pro_athlete,2_105
2021-01-06,48.0,pro_athlete,2_105
2021-01-07,48.0,pro_athlete,2_105
2021-01-08,52.0,pro_athlete,2_105
2021-01-09,47.0,pro_athlete,2_105
2021-01-10,49.0,pro_athlete,2_105
2021-01-11,49.0,pro_athlete,2_105
2021-01-12,47.0,pro_athlete,2_105
2021-01-13,48.0,pro_athlete,2_105
2021-01-14,48.0,pro_athlete,2_105
2021-01-15,50.0,pro_athlete,2_105
2021-01-16,50.0,pro_athlete,2_105
2021-01-17,49.0,pro_athlete,2_105
2021-01-18,49.0,pro_athlete,2_105
2021-01-19,49.0,pro_athlete,2_105
2021-01-20,47.0,pro_athlete,2_105
2021-01-21,53.0,pro_athlete,2_105
2021-01-22,51.0,pro_athlete,2_105
2021-01-23,47.0,pro_athlete,2_105
2021-01-24,50.0,pro_athlete,2_105
2021-01-25,49.0,pro_athlete,2_105
2021-01-26,49.0,pro_athlete,2_105
2021-01-27,49.0,pro_athlete,2_105
2021-01-28,49.0,pro_athlete,2_105
2021-01-29,50.0,pro_athlete,2_105
2021-01-30,50.0,pro_athlete,2_105
2021-01-31,48.0,pro_athlete,2_105
2021-02-01,49.0,pro_athlete,2_105
2021-02-02,47.0,pro_athlete,2_105
2021-02-03,48.0,pro_athlete,2_105
2021-02-04,49.0,pro_athlete,2_105
2021-02-05,52.0,pro_athlete,2_105
2021-02-06,48.0,pro_athlete,2_105
2021-02-07,48.0,pro_athlete,2_105
2021-02-08,49.0,pro_athlete,2_105
2021-02-09,47.0,pro_athlete,2_105
2021-02-10,48.0,pro_athlete,2_105
2021-02-11,49.0,pro_athlete,2_105
2021-02-12,47.0,pro_athlete,2_105
2021-02-13,48.0,pro_athlete,2_105
2021-02-14,51.0,pro_athlete,2_105
2021-02-15,47.0,pro_athlete,2_105
2021-02-16,47.0,pro_athlete,2_105
2021-02-17,50.0,pro_athlete,2_105
2021-02-18,47.0,pro_athlete,2_105
2021-02-19,48.0,pro_athlete,2_105
2021-02-20,48.0,pro_athlete,2_105
2021-02-21,47.0,pro_athlete,2_105
2021-02-22,51.0,pro_athlete,2_105
2021-02-23,48.0,pro_athlete,2_105
2021-02-24,52.0,pro_athlete,2_105
2021-02-25,48.0,pro_athlete,2_105
2021-02-26,51.0,pro_athlete,2_105
2021-02-27,51.0,pro_athlete,2_105
2021-02-28,47.0,pro_athlete,2_105
2021-03-01,48.0,pro_athlete,2_105
2021-03-02,47.0,pro_athlete,2_105
2021-03-03,48.0,pro_athlete,2_105
2021-03-04,49.0,pro_athlete,2_105
2021-03-05,49.0,pro_athlete,2_105
2021-03-06,47.0,pro_athlete,2_105
2021-03-07,49.0,pro_athlete,2_105
2021-03-08,48.0,pro_athlete,2_105
2021-03-09,50.0,pro_athlete,2_105
2021-03-10,47.0,pro_athlete,2_105
2021-03-11,48.0,pro_athlete,2_105
2021-03-12,48.0,pro_athlete,2_105
2021-03-13,49.0,pro_athlete,2_105
2021-03-14,49.0,pro_athlete,2_105
2021-03-15,47.0,pro_athlete,2_105
2021-03-16,49.0,pro_athlete,2_105
2021-03-17,49.0,pro_athlete,2_105
2021-03-18,49.0,pro_athlete,2_105
2021-03-19,48.0,pro_athlete,2_105
2021-03-20,50.0,pro_athlete,2_105
2021-03-21,50.0,pro_athlete,2_105
2021-03-22,48.0,pro_athlete,2_105
2021-03-23,48.0,pro_athlete,2_105
2021-03-24,50.0,pro_athlete,2_105
2021-03-25,47.0,pro_athlete,2_105
2021-03-26,46.0,pro_athlete,2_105
2021-03-27,48.0,pro_athlete,2_105
2021-03-28,47.0,pro_athlete,2_105
2021-03-29,44.0,pro_athlete,2_105
2021-03-30,50.0,pro_athlete,2_105
2021-03-31,50.0,pro_athlete,2_105
2021-01-01,71.0,non_athlete,2_106
2021-01-02,70.0,non_athlete,2_106
2021-01-03,70.0,non_athlete,2_106
2021-01-04,73.0,non_athlete,2_106
2021-01-05,74.0,non_athlete,2_106
2021-01-06,70.0,non_athlete,2_106
2021-01-07,74.0,non_athlete,2_106
2021-01-08,72.0,non_athlete,2_106
2021-01-09,72.0,non_athlete,2_106
2021-01-10,71.0,non_athlete,2_106
2021-01-11,72.0,non_athlete,2_106
2021-01-12,70.0,non_athlete,2_106
2021-01-13,74.0,non_athlete,2_106
2021-01-14,72.0,non_athlete,2_106
2021-01-15,71.0,non_athlete,2_106
2021-01-16,72.0,non_athlete,2_106
2021-01-17,72.0,non_athlete,2_106
2021-01-18,74.0,non_athlete,2_106
2021-01-19,71.0,non_athlete,2_106
2021-01-20,71.0,non_athlete,2_106
2021-01-21,72.0,non_athlete,2_106
2021-01-22,70.0,non_athlete,2_106
2021-01-23,72.0,non_athlete,2_106
2021-01-24,71.0,non_athlete,2_106
2021-01-25,73.0,non_athlete,2_106
2021-01-26,73.0,non_athlete,2_106
2021-01-27,73.0,non_athlete,2_106
2021-01-28,71.0,non_athlete,2_106
2021-01-29,70.0,non_athlete,2_106
2021-01-30,70.0,non_athlete,2_106
2021-01-31,70.0,non_athlete,2_106
2021-02-01,71.0,non_athlete,2_106
2021-02-02,71.0,non_athlete,2_106
2021-02-03,72.0,non_athlete,2_106
2021-02-04,70.0,non_athlete,2_106
2021-02-05,72.0,non_athlete,2_106
2021-02-06,71.0,non_athlete,2_106
2021-02-07,72.0,non_athlete,2_106
2021-02-08,72.0,non_athlete,2_106
2021-02-09,71.0,non_athlete,2_106
2021-02-10,71.0,non_athlete,2_106
2021-02-11,71.0,non_athlete,2_106
2021-02-12,71.0,non_athlete,2_106
2021-02-13,71.0,non_athlete,2_106
2021-02-14,72.0,non_athlete,2_106
2021-02-15,71.0,non_athlete,2_106
2021-02-16,72.0,non_athlete,2_106
2021-02-17,71.0,non_athlete,2_106
2021-02-18,72.0,non_athlete,2_106
