datetime,pulse,category,ts_number
2021-03-07,60.0,athlete,1_121
2021-03-08,62.0,athlete,1_121
2021-03-09,60.0,athlete,1_121
2021-03-10,63.0,athlete,1_121
2021-03-11,64.0,athlete,1_121
2021-03-12,65.0,athlete,1_121
2021-03-13,61.0,athlete,1_121
2021-03-14,59.0,athlete,1_121
2021-03-15,62.0,athlete,1_121
2021-03-16,65.0,athlete,1_121
2021-03-17,59.0,athlete,1_121
2021-03-18,63.0,athlete,1_121
2021-03-19,66.0,athlete,1_121
2021-03-20,59.0,athlete,1_121
2021-03-21,62.0,athlete,1_121
2021-03-22,63.0,athlete,1_121
2021-03-23,61.0,athlete,1_121
2021-03-24,62.0,athlete,1_121
2021-03-25,59.0,athlete,1_121
2021-03-26,64.0,athlete,1_121
2021-03-27,64.0,athlete,1_121
2021-03-28,63.0,athlete,1_121
2021-03-29,64.0,athlete,1_121
2021-03-30,62.0,athlete,1_121
2021-03-31,63.0,athlete,1_121
2021-01-01,79.0,non_athlete,1_122
2021-01-02,79.0,non_athlete,1_122
2021-01-03,83.0,non_athlete,1_122
2021-01-04,93.0,non_athlete,1_122
2021-01-05,84.0,non_athlete,1_122
2021-01-06,81.0,non_athlete,1_122
2021-01-07,77.0,non_athlete,1_122
2021-01-08,82.0,non_athlete,1_122
2021-01-09,83.0,non_athlete,1_122
2021-01-10,80.0,non_athlete,1_122
2021-01-11,83.0,non_athlete,1_122
2021-01-12,79.0,non_athlete,1_122
2021-01-13,87.0,non_athlete,1_122
2021-01-14,80.0,non_athlete,1_122
2021-01-15,82.0,non_athlete,1_122
2021-01-16,87.0,non_athlete,1_122
2021-01-17,89.0,non_athlete,1_122
2021-01-18,86.0,non_athlete,1_122
2021-01-19,84.0,non_athlete,1_122
2021-01-20,83.0,non_athlete,1_122
2021-01-21,81.0,non_athlete,1_122
2021-01-22,85.0,non_athlete,1_122
2021-01-23,83.0,non_athlete,1_122
2021-01-24,83.0,non_athlete,1_122
2021-01-25,79.0,non_athlete,1_122
2021-01-26,80.0,non_athlete,1_122
2021-01-27,85.0,non_athlete,1_122
2021-01-28,83.0,non_athlete,1_122
2021-01-29,84.0,non_athlete,1_122
2021-01-30,84.0,non_athlete,1_122
2021-01-31,79.0,non_athlete,1_122
2021-02-01,81.0,non_athlete,1_122
2021-02-02,87.0,non_athlete,1_122
2021-02-03,82.0,non_athlete,1_122
2021-02-04,80.0,non_athlete,1_122
2021-02-05,86.0,non_athlete,1_122
2021-02-06,88.0,non_athlete,1_122
2021-02-07,89.0,non_athlete,1_122
2021-02-08,84.0,non_athlete,1_122
2021-02-09,74.0,non_athlete,1_122
2021-02-10,85.0,non_athlete,1_122
2021-02-11,82.0,non_athlete,1_122
2021-02-12,85.0,non_athlete,1_122
2021-02-13,84.0,non_athlete,1_122
2021-02-14,81.0,non_athlete,1_122
2021-02-15,88.0,non_athlete,1_122
2021-02-16,83.0,non_athlete,1_122
2021-02-17,81.0,non_athlete,1_122
2021-02-18,81.0,non_athlete,1_122
2021-02-19,84.0,non_athlete,1_122
2021-02-20,92.0,non_athlete,1_122
2021-02-21,85.0,non_athlete,1_122
2021-02-22,83.0,non_athlete,1_122
2021-02-23,89.0,non_athlete,1_122
2021-02-24,82.0,non_athlete,1_122
2021-02-25,85.0,non_athlete,1_122
2021-02-26,82.0,non_athlete,1_122
2021-02-27,79.0,non_athlete,1_122
2021-02-28,83.0,non_athlete,1_122
2021-03-01,84.0,non_athlete,1_122
2021-03-02,89.0,non_athlete,1_122
2021-03-03,83.0,non_athlete,1_122
2021-03-04,87.0,non_athlete,1_122
2021-03-05,87.0,non_athlete,1_122
2021-03-06,88.0,non_athlete,1_122
2021-03-07,89.0,non_athlete,1_122
2021-03-08,85.0,non_athlete,1_122
2021-03-09,88.0,non_athlete,1_122
2021-03-10,90.0,non_athlete,1_122
2021-03-11,78.0,non_athlete,1_122
2021-03-12,83.0,non_athlete,1_122
2021-03-13,79.0,non_athlete,1_122
2021-03-14,79.0,non_athlete,1_122
2021-03-15,85.0,non_athlete,1_122
2021-03-16,88.0,non_athlete,1_122
2021-03-17,82.0,non_athlete,1_122
2021-03-18,82.0,non_athlete,1_122
2021-03-19,76.0,non_athlete,1_122
2021-03-20,75.0,non_athlete,1_122
2021-03-21,80.0,non_athlete,1_122
2021-03-22,82.0,non_athlete,1_122
2021-03-23,84.0,non_athlete,1_122
2021-03-24,81.0,non_athlete,1_122
2021-03-25,84.0,non_athlete,1_122
2021-03-26,85.0,non_athlete,1_122
2021-03-27,84.0,non_athlete,1_122
2021-03-28,87.0,non_athlete,1_122
2021-03-29,84.0,non_athlete,1_122
2021-03-30,84.0,non_athlete,1_122
2021-03-31,83.0,non_athlete,1_122
2021-01-01,64.0,athlete,1_123
2021-01-02,66.0,athlete,1_123
2021-01-03,63.0,athlete,1_123
2021-01-04,63.0,athlete,1_123
2021-01-05,63.0,athlete,1_123
2021-01-06,62.0,athlete,1_123
2021-01-07,58.0,athlete,1_123
2021-01-08,59.0,athlete,1_123
2021-01-09,66.0,athlete,1_123
2021-01-10,61.0,athlete,1_123
2021-01-11,59.0,athlete,1_123
2021-01-12,67.0,athlete,1_123
2021-01-13,61.0,athlete,1_123
2021-01-14,64.0,athlete,1_123
2021-01-15,64.0,athlete,1_123
2021-01-16,62.0,athlete,1_123
2021-01-17,66.0,athlete,1_123
2021-01-18,61.0,athlete,1_123
2021-01-19,63.0,athlete,1_123
2021-01-20,64.0,athlete,1_123
2021-01-21,65.0,athlete,1_123
2021-01-22,61.0,athlete,1_123
2021-01-23,62.0,athlete,1_123
2021-01-24,61.0,athlete,1_123
2021-01-25,62.0,athlete,1_123
2021-01-26,62.0,athlete,1_123
2021-01-27,63.0,athlete,1_123
2021-01-28,62.0,athlete,1_123
2021-01-29,61.0,athlete,1_123
2021-01-30,65.0,athlete,1_123
2021-01-31,63.0,athlete,1_123
2021-02-01,63.0,athlete,1_123
2021-02-02,62.0,athlete,1_123
2021-02-03,59.0,athlete,1_123
2021-02-04,62.0,athlete,1_123
2021-02-05,63.0,athlete,1_123
2021-02-06,66.0,athlete,1_123
2021-02-07,62.0,athlete,1_123
2021-02-08,62.0,athlete,1_123
2021-02-09,61.0,athlete,1_123
2021-02-10,61.0,athlete,1_123
2021-02-11,57.0,athlete,1_123
2021-02-12,65.0,athlete,1_123
2021-02-13,64.0,athlete,1_123
2021-02-14,64.0,athlete,1_123
2021-02-15,64.0,athlete,1_123
2021-02-16,59.0,athlete,1_123
2021-02-17,62.0,athlete,1_123
2021-02-18,63.0,athlete,1_123
2021-02-19,63.0,athlete,1_123
2021-02-20,60.0,athlete,1_123
2021-02-21,59.0,athlete,1_123
2021-02-22,61.0,athlete,1_123
2021-02-23,62.0,athlete,1_123
2021-02-24,61.0,athlete,1_123
2021-02-25,65.0,athlete,1_123
2021-02-26,62.0,athlete,1_123
2021-02-27,65.0,athlete,1_123
2021-02-28,60.0,athlete,1_123
2021-03-01,63.0,athlete,1_123
2021-03-02,66.0,athlete,1_123
2021-03-03,64.0,athlete,1_123
2021-03-04,62.0,athlete,1_123
2021-03-05,65.0,athlete,1_123
2021-03-06,61.0,athlete,1_123
2021-03-07,61.0,athlete,1_123
2021-03-08,62.0,athlete,1_123
2021-03-09,58.0,athlete,1_123
2021-03-10,63.0,athlete,1_123
2021-03-11,59.0,athlete,1_123
2021-03-12,63.0,athlete,1_123
2021-03-13,62.0,athlete,1_123
2021-03-14,60.0,athlete,1_123
2021-03-15,61.0,athlete,1_123
2021-03-16,65.0,athlete,1_123
2021-03-17,61.0,athlete,1_123
2021-03-18,65.0,athlete,1_123
2021-03-19,62.0,athlete,1_123
2021-03-20,58.0,athlete,1_123
2021-03-21,61.0,athlete,1_123
2021-03-22,61.0,athlete,1_123
2021-03-23,65.0,athlete,1_123
2021-03-24,58.0,athlete,1_123
2021-03-25,60.0,athlete,1_123
2021-03-26,64.0,athlete,1_123
2021-03-27,61.0,athlete,1_123
2021-03-28,64.0,athlete,1_123
2021-03-29,59.0,athlete,1_123
2021-03-30,66.0,athlete,1_123
2021-03-31,66.0,athlete,1_123
2021-01-01,77.0,non_athlete,1_124
2021-01-02,76.0,non_athlete,1_124
2021-01-03,77.0,non_athlete,1_124
2021-01-04,78.0,non_athlete,1_124
2021-01-05,75.0,non_athlete,1_124
2021-01-06,76.0,non_athlete,1_124
2021-01-07,78.0,non_athlete,1_124
2021-01-08,78.0,non_athlete,1_124
2021-01-09,77.0,non_athlete,1_124
2021-01-10,76.0,non_athlete,1_124
2021-01-11,78.0,non_athlete,1_124
2021-01-12,78.0,non_athlete,1_124
2021-01-13,79.0,non_athlete,1_124
2021-01-14,78.0,non_athlete,1_124
2021-01-15,77.0,non_athlete,1_124
2021-01-16,77.0,non_athlete,1_124
2021-01-17,77.0,non_athlete,1_124
2021-01-18,79.0,non_athlete,1_124
2021-01-19,77.0,non_athlete,1_124
2021-01-20,77.0,non_athlete,1_124
2021-01-21,76.0,non_athlete,1_124
2021-01-22,77.0,non_athlete,1_124
2021-01-23,77.0,non_athlete,1_124
2021-01-24,77.0,non_athlete,1_124
2021-01-25,77.0,non_athlete,1_124
2021-01-26,77.0,non_athlete,1_124
2021-01-27,78.0,non_athlete,1_124
2021-01-28,76.0,non_athlete,1_124
2021-01-29,77.0,non_athlete,1_124
2021-01-30,78.0,non_athlete,1_124
2021-01-31,77.0,non_athlete,1_124
2021-02-01,76.0,non_athlete,1_124
2021-02-02,76.0,non_athlete,1_124
2021-02-03,78.0,non_athlete,1_124
2021-02-04,76.0,non_athlete,1_124
2021-02-05,77.0,non_athlete,1_124
2021-02-06,78.0,non_athlete,1_124
2021-02-07,77.0,non_athlete,1_124
2021-02-08,76.0,non_athlete,1_124
2021-02-09,77.0,non_athlete,1_124
2021-02-10,78.0,non_athlete,1_124
2021-02-11,78.0,non_athlete,1_124
2021-02-12,78.0,non_athlete,1_124
2021-02-13,77.0,non_athlete,1_124
2021-02-14,78.0,non_athlete,1_124
2021-02-15,77.0,non_athlete,1_124
2021-02-16,76.0,non_athlete,1_124
2021-02-17,78.0,non_athlete,1_124
2021-02-18,77.0,non_athlete,1_124
2021-02-19,79.0,non_athlete,1_124
2021-02-20,79.0,non_athlete,1_124
2021-02-21,77.0,non_athlete,1_124
2021-02-22,78.0,non_athlete,1_124
2021-02-23,79.0,non_athlete,1_124
2021-02-24,78.0,non_athlete,1_124
2021-02-25,78.0,non_athlete,1_124
2021-02-26,76.0,non_athlete,1_124
2021-02-27,78.0,non_athlete,1_124
2021-02-28,78.0,non_athlete,1_124
2021-03-01,77.0,non_athlete,1_124
2021-03-02,76.0,non_athlete,1_124
2021-03-03,78.0,non_athlete,1_124
2021-03-04,78.0,non_athlete,1_124
2021-03-05,77.0,non_athlete,1_124
2021-03-06,77.0,non_athlete,1_124
2021-03-07,77.0,non_athlete,1_124
2021-03-08,78.0,non_athlete,1_124
2021-03-09,78.0,non_athlete,1_124
2021-03-10,77.0,non_athlete,1_124
2021-03-11,77.0,non_athlete,1_124
2021-03-12,77.0,non_athlete,1_124
2021-03-13,78.0,non_athlete,1_124
2021-03-14,78.0,non_athlete,1_124
2021-03-15,77.0,non_athlete,1_124
2021-03-16,78.0,non_athlete,1_124
2021-03-17,78.0,non_athlete,1_124
2021-03-18,77.0,non_athlete,1_124
2021-03-19,78.0,non_athlete,1_124
2021-03-20,77.0,non_athlete,1_124
2021-03-21,77.0,non_athlete,1_124
2021-03-22,78.0,non_athlete,1_124
2021-03-23,77.0,non_athlete,1_124
2021-03-24,76.0,non_athlete,1_124
2021-03-25,79.0,non_athlete,1_124
2021-03-26,78.0,non_athlete,1_124
2021-03-27,77.0,non_athlete,1_124
2021-03-28,77.0,non_athlete,1_124
2021-03-29,79.0,non_athlete,1_124
2021-03-30,78.0,non_athlete,1_124
2021-03-31,77.0,non_athlete,1_124
2021-01-01,48.0,pro_athlete,1_125
2021-01-02,47.0,pro_athlete,1_125
2021-01-03,53.0,pro_athlete,1_125
2021-01-04,53.0,pro_athlete,1_125
2021-01-05,52.0,pro_athlete,1_125
2021-01-06,54.0,pro_athlete,1_125
2021-01-07,49.0,pro_athlete,1_125
2021-01-08,50.0,pro_athlete,1_125
2021-01-09,50.0,pro_athlete,1_125
2021-01-10,51.0,pro_athlete,1_125
2021-01-11,55.0,pro_athlete,1_125
2021-01-12,52.0,pro_athlete,1_125
2021-01-13,50.0,pro_athlete,1_125
2021-01-14,53.0,pro_athlete,1_125
2021-01-15,47.0,pro_athlete,1_125
2021-01-16,51.0,pro_athlete,1_125
2021-01-17,48.0,pro_athlete,1_125
2021-01-18,50.0,pro_athlete,1_125
2021-01-19,50.0,pro_athlete,1_125
2021-01-20,50.0,pro_athlete,1_125
2021-01-21,51.0,pro_athlete,1_125
2021-01-22,50.0,pro_athlete,1_125
2021-01-23,53.0,pro_athlete,1_125
2021-01-24,51.0,pro_athlete,1_125
2021-01-25,53.0,pro_athlete,1_125
2021-01-26,53.0,pro_athlete,1_125
2021-01-27,52.0,pro_athlete,1_125
2021-01-28,53.0,pro_athlete,1_125
2021-01-29,51.0,pro_athlete,1_125
2021-01-30,52.0,pro_athlete,1_125
2021-01-31,51.0,pro_athlete,1_125
2021-02-01,52.0,pro_athlete,1_125
2021-02-02,51.0,pro_athlete,1_125
2021-02-03,50.0,pro_athlete,1_125
2021-02-04,49.0,pro_athlete,1_125
2021-02-05,52.0,pro_athlete,1_125
2021-02-06,51.0,pro_athlete,1_125
2021-02-07,51.0,pro_athlete,1_125
2021-02-08,51.0,pro_athlete,1_125
2021-02-09,54.0,pro_athlete,1_125
2021-02-10,51.0,pro_athlete,1_125
2021-02-11,46.0,pro_athlete,1_125
2021-02-12,51.0,pro_athlete,1_125
2021-02-13,53.0,pro_athlete,1_125
2021-02-14,53.0,pro_athlete,1_125
2021-02-15,50.0,pro_athlete,1_125
2021-02-16,52.0,pro_athlete,1_125
2021-02-17,52.0,pro_athlete,1_125
2021-02-18,51.0,pro_athlete,1_125
2021-02-19,51.0,pro_athlete,1_125
2021-02-20,53.0,pro_athlete,1_125
2021-02-21,50.0,pro_athlete,1_125
2021-02-22,47.0,pro_athlete,1_125
2021-02-23,52.0,pro_athlete,1_125
2021-02-24,48.0,pro_athlete,1_125
2021-02-25,50.0,pro_athlete,1_125
2021-02-26,50.0,pro_athlete,1_125
2021-02-27,51.0,pro_athlete,1_125
2021-02-28,51.0,pro_athlete,1_125
2021-03-01,50.0,pro_athlete,1_125
2021-03-02,52.0,pro_athlete,1_125
2021-03-03,51.0,pro_athlete,1_125
2021-03-04,48.0,pro_athlete,1_125
2021-03-05,51.0,pro_athlete,1_125
2021-03-06,50.0,pro_athlete,1_125
2021-03-07,49.0,pro_athlete,1_125
2021-03-08,53.0,pro_athlete,1_125
2021-03-09,51.0,pro_athlete,1_125
2021-03-10,49.0,pro_athlete,1_125
2021-03-11,50.0,pro_athlete,1_125
2021-03-12,51.0,pro_athlete,1_125
2021-03-13,51.0,pro_athlete,1_125
2021-03-14,50.0,pro_athlete,1_125
2021-03-15,52.0,pro_athlete,1_125
2021-03-16,51.0,pro_athlete,1_125
2021-03-17,50.0,pro_athlete,1_125
2021-03-18,54.0,pro_athlete,1_125
2021-03-19,51.0,pro_athlete,1_125
2021-03-20,50.0,pro_athlete,1_125
2021-03-21,48.0,pro_athlete,1_125
2021-03-22,53.0,pro_athlete,1_125
2021-03-23,51.0,pro_athlete,1_125
2021-03-24,50.0,pro_athlete,1_125
2021-03-25,50.0,pro_athlete,1_125
2021-03-26,50.0,pro_athlete,1_125
2021-03-27,50.0,pro_athlete,1_125
2021-03-28,53.0,pro_athlete,1_125
2021-03-29,49.0,pro_athlete,1_125
2021-03-30,55.0,pro_athlete,1_125
2021-03-31,55.0,pro_athlete,1_125
2021-01-01,69.0,non_athlete,1_126
2021-01-02,71.0,non_athlete,1_126
2021-01-03,70.0,non_athlete,1_126
2021-01-04,71.0,non_athlete,1_126
2021-01-05,70.0,non_athlete,1_126
2021-01-06,70.0,non_athlete,1_126
2021-01-07,71.0,non_athlete,1_126
2021-01-08,71.0,non_athlete,1_126
2021-01-09,71.0,non_athlete,1_126
2021-01-10,74.0,non_athlete,1_126
2021-01-11,72.0,non_athlete,1_126
2021-01-12,69.0,non_athlete,1_126
2021-01-13,70.0,non_athlete,1_126
2021-01-14,70.0,non_athlete,1_126
2021-01-15,72.0,non_athlete,1_126
2021-01-16,72.0,non_athlete,1_126
2021-01-17,71.0,non_athlete,1_126
2021-01-18,69.0,non_athlete,1_126
2021-01-19,70.0,non_athlete,1_126
2021-01-20,71.0,non_athlete,1_126
2021-01-21,69.0,non_athlete,1_126
2021-01-22,70.0,non_athlete,1_126
2021-01-23,71.0,non_athlete,1_126
2021-01-24,71.0,non_athlete,1_126
2021-01-25,71.0,non_athlete,1_126
2021-01-26,72.0,non_athlete,1_126
2021-01-27,71.0,non_athlete,1_126
2021-01-28,70.0,non_athlete,1_126
2021-01-29,70.0,non_athlete,1_126
2021-01-30,73.0,non_athlete,1_126
2021-01-31,70.0,non_athlete,1_126
2021-02-01,69.0,non_athlete,1_126
2021-02-02,73.0,non_athlete,1_126
2021-02-03,70.0,non_athlete,1_126
2021-02-04,69.0,non_athlete,1_126
2021-02-05,71.0,non_athlete,1_126
2021-02-06,73.0,non_athlete,1_126
2021-02-07,74.0,non_athlete,1_126
2021-02-08,71.0,non_athlete,1_126
2021-02-09,69.0,non_athlete,1_126
2021-02-10,69.0,non_athlete,1_126
2021-02-11,71.0,non_athlete,1_126
2021-02-12,71.0,non_athlete,1_126
2021-02-13,70.0,non_athlete,1_126
2021-02-14,71.0,non_athlete,1_126
2021-02-15,71.0,non_athlete,1_126
2021-02-16,70.0,non_athlete,1_126
2021-02-17,70.0,non_athlete,1_126
2021-02-18,69.0,non_athlete,1_126
2021-02-19,71.0,non_athlete,1_126
2021-02-20,71.0,non_athlete,1_126
2021-02-21,69.0,non_athlete,1_126
2021-02-22,71.0,non_athlete,1_126
2021-02-23,71.0,non_athlete,1_126
2021-02-24,71.0,non_athlete,1_126
2021-02-25,71.0,non_athlete,1_126
2021-02-26,71.0,non_athlete,1_126
2021-02-27,71.0,non_athlete,1_126
2021-02-28,72.0,non_athlete,1_126
2021-03-01,70.0,non_athlete,1_126
2021-03-02,71.0,non_athlete,1_126
2021-03-03,70.0,non_athlete,1_126
2021-03-04,72.0,non_athlete,1_126
2021-03-05,70.0,non_athlete,1_126
2021-03-06,71.0,non_athlete,1_126
2021-03-07,71.0,non_athlete,1_126
2021-03-08,72.0,non_athlete,1_126
2021-03-09,70.0,non_athlete,1_126
2021-03-10,72.0,non_athlete,1_126
2021-03-11,71.0,non_athlete,1_126
2021-03-12,69.0,non_athlete,1_126
2021-03-13,71.0,non_athlete,1_126
2021-03-14,73.0,non_athlete,1_126
2021-03-15,71.0,non_athlete,1_126
2021-03-16,73.0,non_athlete,1_126
2021-03-17,70.0,non_athlete,1_126
2021-03-18,70.0,non_athlete,1_126
2021-03-19,73.0,non_athlete,1_126
2021-03-20,70.0,non_athlete,1_126
2021-03-21,72.0,non_athlete,1_126
2021-03-22,72.0,non_athlete,1_126
2021-03-23,72.0,non_athlete,1_126
2021-03-24,73.0,non_athlete,1_126
2021-03-25,69.0,non_athlete,1_126
2021-03-26,71.0,non_athlete,1_126
2021-03-27,71.0,non_athlete,1_126
2021-03-28,71.0,non_athlete,1_126
2021-03-29,72.0,non_athlete,1_126
2021-03-30,68.0,non_athlete,1_126
2021-03-31,69.0,non_athlete,1_126
2021-01-01,53.0,pro_athlete,1_127
2021-01-02,52.0,pro_athlete,1_127
2021-01-03,53.0,pro_athlete,1_127
2021-01-04,53.0,pro_athlete,1_127
2021-01-05,54.0,pro_athlete,1_127
2021-01-06,53.0,pro_athlete,1_127
2021-01-07,53.0,pro_athlete,1_127
2021-01-08,53.0,pro_athlete,1_127
2021-01-09,53.0,pro_athlete,1_127
2021-01-10,53.0,pro_athlete,1_127
2021-01-11,53.0,pro_athlete,1_127
2021-01-12,53.0,pro_athlete,1_127
2021-01-13,54.0,pro_athlete,1_127
2021-01-14,53.0,pro_athlete,1_127
2021-01-15,53.0,pro_athlete,1_127
2021-01-16,53.0,pro_athlete,1_127
2021-01-17,53.0,pro_athlete,1_127
2021-01-18,53.0,pro_athlete,1_127
2021-01-19,53.0,pro_athlete,1_127
2021-01-20,53.0,pro_athlete,1_127
2021-01-21,53.0,pro_athlete,1_127
2021-01-22,53.0,pro_athlete,1_127
2021-01-23,53.0,pro_athlete,1_127
2021-01-24,53.0,pro_athlete,1_127
2021-01-25,53.0,pro_athlete,1_127
2021-01-26,53.0,pro_athlete,1_127
2021-01-27,53.0,pro_athlete,1_127
2021-01-28,53.0,pro_athlete,1_127
2021-01-29,53.0,pro_athlete,1_127
2021-01-30,54.0,pro_athlete,1_127
2021-01-31,52.0,pro_athlete,1_127
2021-02-01,53.0,pro_athlete,1_127
2021-02-02,53.0,pro_athlete,1_127
2021-02-03,53.0,pro_athlete,1_127
2021-02-04,53.0,pro_athlete,1_127
2021-02-05,53.0,pro_athlete,1_127
2021-02-06,54.0,pro_athlete,1_127
2021-02-07,53.0,pro_athlete,1_127
2021-02-08,53.0,pro_athlete,1_127
2021-02-09,53.0,pro_athlete,1_127
2021-02-10,52.0,pro_athlete,1_127
2021-02-11,53.0,pro_athlete,1_127
2021-02-12,53.0,pro_athlete,1_127
2021-02-13,53.0,pro_athlete,1_127
2021-02-14,53.0,pro_athlete,1_127
2021-02-15,52.0,pro_athlete,1_127
2021-02-16,53.0,pro_athlete,1_127
2021-02-17,53.0,pro_athlete,1_127
2021-02-18,53.0,pro_athlete,1_127
2021-02-19,53.0,pro_athlete,1_127
2021-02-20,54.0,pro_athlete,1_127
2021-02-21,53.0,pro_athlete,1_127
2021-02-22,52.0,pro_athlete,1_127
2021-02-23,53.0,pro_athlete,1_127
2021-02-24,52.0,pro_athlete,1_127
2021-02-25,53.0,pro_athlete,1_127
2021-02-26,53.0,pro_athlete,1_127
2021-02-27,52.0,pro_athlete,1_127
2021-02-28,53.0,pro_athlete,1_127
2021-03-01,53.0,pro_athlete,1_127
2021-03-02,53.0,pro_athlete,1_127
2021-03-03,53.0,pro_athlete,1_127
2021-03-04,53.0,pro_athlete,1_127
2021-03-05,53.0,pro_athlete,1_127
2021-03-06,53.0,pro_athlete,1_127
2021-03-07,53.0,pro_athlete,1_127
2021-03-08,52.0,pro_athlete,1_127
2021-03-09,53.0,pro_athlete,1_127
2021-03-10,53.0,pro_athlete,1_127
2021-03-11,53.0,pro_athlete,1_127
2021-03-12,52.0,pro_athlete,1_127
2021-03-13,53.0,pro_athlete,1_127
2021-03-14,53.0,pro_athlete,1_127
2021-03-15,53.0,pro_athlete,1_127
2021-03-16,53.0,pro_athlete,1_127
2021-03-17,52.0,pro_athlete,1_127
2021-03-18,53.0,pro_athlete,1_127
2021-03-19,53.0,pro_athlete,1_127
2021-03-20,53.0,pro_athlete,1_127
2021-03-21,53.0,pro_athlete,1_127
2021-03-22,54.0,pro_athlete,1_127
2021-03-23,53.0,pro_athlete,1_127
2021-03-24,54.0,pro_athlete,1_127
2021-03-25,54.0,pro_athlete,1_127
2021-03-26,53.0,pro_athlete,1_127
2021-03-27,53.0,pro_athlete,1_127
2021-03-28,53.0,pro_athlete,1_127
2021-03-29,53.0,pro_athlete,1_127
2021-03-30,52.0,pro_athlete,1_127
2021-03-31,53.0,pro_athlete,1_127
2021-01-01,49.0,pro_athlete,1_128
2021-01-02,48.0,pro_athlete,1_128
2021-01-03,48.0,pro_athlete,1_128
2021-01-04,49.0,pro_athlete,1_128
2021-01-05,48.0,pro_athlete,1_128
2021-01-06,48.0,pro_athlete,1_128
2021-01-07,49.0,pro_athlete,1_128
2021-01-08,48.0,pro_athlete,1_128
2021-01-09,49.0,pro_athlete,1_128
2021-01-10,48.0,pro_athlete,1_128
2021-01-11,49.0,pro_athlete,1_128
2021-01-12,48.0,pro_athlete,1_128
2021-01-13,48.0,pro_athlete,1_128
2021-01-14,48.0,pro_athlete,1_128
2021-01-15,49.0,pro_athlete,1_128
2021-01-16,49.0,pro_athlete,1_128
2021-01-17,48.0,pro_athlete,1_128
2021-01-18,49.0,pro_athlete,1_128
2021-01-19,49.0,pro_athlete,1_128
2021-01-20,49.0,pro_athlete,1_128
2021-01-21,49.0,pro_athlete,1_128
2021-01-22,49.0,pro_athlete,1_128
2021-01-23,48.0,pro_athlete,1_128
2021-01-24,48.0,pro_athlete,1_128
2021-01-25,49.0,pro_athlete,1_128
2021-01-26,49.0,pro_athlete,1_128
2021-01-27,48.0,pro_athlete,1_128
2021-01-28,49.0,pro_athlete,1_128
2021-01-29,48.0,pro_athlete,1_128
2021-01-30,48.0,pro_athlete,1_128
2021-01-31,49.0,pro_athlete,1_128
2021-02-01,49.0,pro_athlete,1_128
2021-02-02,48.0,pro_athlete,1_128
2021-02-03,48.0,pro_athlete,1_128
2021-02-04,49.0,pro_athlete,1_128
2021-02-05,49.0,pro_athlete,1_128
2021-02-06,48.0,pro_athlete,1_128
2021-02-07,49.0,pro_athlete,1_128
2021-02-08,49.0,pro_athlete,1_128
2021-02-09,48.0,pro_athlete,1_128
2021-02-10,48.0,pro_athlete,1_128
2021-02-11,48.0,pro_athlete,1_128
2021-02-12,48.0,pro_athlete,1_128
2021-02-13,48.0,pro_athlete,1_128
2021-02-14,48.0,pro_athlete,1_128
2021-02-15,48.0,pro_athlete,1_128
2021-02-16,49.0,pro_athlete,1_128
2021-02-17,49.0,pro_athlete,1_128
2021-02-18,48.0,pro_athlete,1_128
2021-02-19,49.0,pro_athlete,1_128
2021-02-20,49.0,pro_athlete,1_128
2021-02-21,48.0,pro_athlete,1_128
2021-02-22,48.0,pro_athlete,1_128
2021-02-23,49.0,pro_athlete,1_128
2021-02-24,49.0,pro_athlete,1_128
2021-02-25,48.0,pro_athlete,1_128
2021-02-26,48.0,pro_athlete,1_128
2021-02-27,49.0,pro_athlete,1_128
2021-02-28,49.0,pro_athlete,1_128
2021-03-01,48.0,pro_athlete,1_128
2021-03-02,49.0,pro_athlete,1_128
2021-03-03,48.0,pro_athlete,1_128
2021-03-04,49.0,pro_athlete,1_128
2021-03-05,48.0,pro_athlete,1_128
2021-03-06,48.0,pro_athlete,1_128
2021-03-07,49.0,pro_athlete,1_128
2021-03-08,48.0,pro_athlete,1_128
2021-03-09,49.0,pro_athlete,1_128
2021-03-10,49.0,pro_athlete,1_128
2021-03-11,49.0,pro_athlete,1_128
2021-03-12,48.0,pro_athlete,1_128
2021-03-13,49.0,pro_athlete,1_128
2021-03-14,49.0,pro_athlete,1_128
2021-03-15,48.0,pro_athlete,1_128
2021-03-16,48.0,pro_athlete,1_128
2021-03-17,48.0,pro_athlete,1_128
2021-03-18,49.0,pro_athlete,1_128
2021-03-19,48.0,pro_athlete,1_128
2021-03-20,49.0,pro_athlete,1_128
2021-03-21,49.0,pro_athlete,1_128
2021-03-22,49.0,pro_athlete,1_128
2021-03-23,48.0,pro_athlete,1_128
2021-03-24,49.0,pro_athlete,1_128
2021-03-25,49.0,pro_athlete,1_128
2021-03-26,49.0,pro_athlete,1_128
2021-03-27,49.0,pro_athlete,1_128
2021-03-28,48.0,pro_athlete,1_128
2021-03-29,48.0,pro_athlete,1_128
2021-03-30,48.0,pro_athlete,1_128
2021-03-31,49.0,pro_athlete,1_128
2021-01-01,87.0,non_athlete,1_129
2021-01-02,86.0,non_athlete,1_129
2021-01-03,84.0,non_athlete,1_129
2021-01-04,85.0,non_athlete,1_129
2021-01-05,87.0,non_athlete,1_129
2021-01-06,87.0,non_athlete,1_129
2021-01-07,84.0,non_athlete,1_129
2021-01-08,84.0,non_athlete,1_129
2021-01-09,83.0,non_athlete,1_129
